,C7_imputed,C3_imputed,C1,C4,words_per_sentence,real_word_per,non_real_word_per,short_sentences,short_sentences_per,long_sentences_per,long_words_per,pos_words_percent,neg_words_percent,uncertain_words_percent,total_shares,sales_per_share,outstanding_share_per,offering_share_per,C5_prime,C6_prime,C7_imputed_iqr_standardized,C3_imputed_iqr_standardized,C1_iqr_standardized,C4_iqr_standardized,words_per_sentence_iqr_standardized,real_word_per_iqr_standardized,non_real_word_per_iqr_standardized,short_sentences_iqr_standardized,short_sentences_per_iqr_standardized,long_sentences_per_iqr_standardized,long_words_per_iqr_standardized,pos_words_percent_iqr_standardized,neg_words_percent_iqr_standardized,uncertain_words_percent_iqr_standardized,total_shares_iqr_standardized,sales_per_share_iqr_standardized,outstanding_share_per_iqr_standardized,offering_share_per_iqr_standardized,C5_prime_iqr_standardized,C6_prime_iqr_standardized,I1,C7_imputed_normalized,C1_normalized,C4_normalized,C3_imputed_normalized,words_per_sentence_normalized,real_word_per_normalized,non_real_word_per_normalized,short_sentences_normalized,short_sentences_per_normalized,long_sentences_per_normalized,long_words_per_normalized,pos_words_percent_normalized,neg_words_percent_normalized,uncertain_words_percent_normalized,total_shares_normalized,sales_per_share_normalized,outstanding_share_per_normalized,offering_share_per_normalized,C5_prime_normalized,C6_prime_normalized,C7_imputed_iqr_standardized_normalized,C1_iqr_standardized_normalized,C4_iqr_standardized_normalized,C3_imputed_iqr_standardized_normalized,words_per_sentence_iqr_standardized_normalized,real_word_per_iqr_standardized_normalized,non_real_word_per_iqr_standardized_normalized,short_sentences_iqr_standardized_normalized,short_sentences_per_iqr_standardized_normalized,long_sentences_per_iqr_standardized_normalized,long_words_per_iqr_standardized_normalized,pos_words_percent_iqr_standardized_normalized,neg_words_percent_iqr_standardized_normalized,uncertain_words_percent_iqr_standardized_normalized,total_shares_iqr_standardized_normalized,sales_per_share_iqr_standardized_normalized,outstanding_share_per_iqr_standardized_normalized,offering_share_per_iqr_standardized_normalized,C5_prime_iqr_standardized_normalized,C6_prime_iqr_standardized_normalized,C7_imputed_normalized_alt,C1_normalized_alt,C4_normalized_alt,C3_imputed_normalized_alt,words_per_sentence_normalized_alt,real_word_per_normalized_alt,non_real_word_per_normalized_alt,short_sentences_normalized_alt,short_sentences_per_normalized_alt,long_sentences_per_normalized_alt,long_words_per_normalized_alt,pos_words_percent_normalized_alt,neg_words_percent_normalized_alt,uncertain_words_percent_normalized_alt,total_shares_normalized_alt,sales_per_share_normalized_alt,outstanding_share_per_normalized_alt,offering_share_per_normalized_alt,C5_prime_normalized_alt,C6_prime_normalized_alt,C2,data_updated,C3_prime,industry_bin__Manufacturing,industry_bin__Other,industry_bin__Services
598,0.0005325763259996781,0.16897508116452029,0.059701492537313425,0.6113132884355093,0.282744196893568,0.9126311704045352,0.08736882959546488,0.3027522935779816,0.2831093089034067,0.7168906910965933,0.4006036609628391,0.36753125673800224,0.31858283069356425,0.7366753642992834,0.027602325453359302,0.002506285813582018,0.8423995150632191,0.15760048493678086,0.06371822448217236,0.3405172413793104,0.032913132472790166,0.39553264604811,0.6138613861386139,0.3869208802080992,0.3550055306644833,0.2592388279275166,0.7407611720724823,0.8024691358024693,0.6278293951255147,0.3721706048744853,0.0,0.2635324816605144,0.3332375841980105,0.8720390992917209,0.8059732319054048,0.01837531477310232,0.8008114530675989,0.1991885469324016,0.9810350958840371,0.3618270504636877,USBE,-0.8980471878202254,0.26651183959607205,-0.4774024634299949,0.06290520144649056,-0.6370483085903325,-0.7547633698999929,0.7661759605527025,1.061256049632281,0.5357451895087427,-0.5412007727862916,-1.9803742722169493,-0.9850293204731512,-0.624596609193391,1.4340848019457093,0.9788876445709924,-1.251139430540836,1.2654479860002446,-1.2501093891056645,1.3297982770341399,-0.44195132229241263,-1.2157081518337878,0.3400724586744919,-0.4758068159576908,-0.21884457171049773,-0.6777255810183117,-0.8996102280000552,0.8916227665363076,1.1913515629803175,0.5382382654713572,-0.5304130764088374,-2.1818617326511505,-1.0394811203153598,-0.6529835650742782,1.5371190134206365,1.2015828632614234,-1.3883749747996756,1.3216569790028785,-1.3275547057568335,1.6866599721927202,-0.531323909261435,-1.0433165601208698,0.22386396626339053,-0.4773877599525978,0.05925526635386049,-0.6363720436714962,-0.7550092189081857,0.7660806110119873,1.0154826067351663,0.5368345004865316,-0.5411115539352914,-1.9931083322400744,-0.9873265815822784,-0.625992213686422,1.4332042987976092,0.00185000609765186,-1.2139968700399757,1.2643239321442692,-1.2523170537857329,1.1806075597314332,-0.4544386679844094,1.0,0,0,1,0,0
599,0.11699412239888725,0.16898862739878542,0.05825710158883004,0.4858432648668081,0.4422872877522557,0.9553225014561529,0.044677498543847054,0.2706422018348624,0.19702433603229688,0.8029756639677033,0.6102469195809844,0.5353656778942936,0.4586471496696337,0.4511860188570188,0.5310089227238838,0.03103969347325264,0.6253655647745984,0.3746344352254018,0.02081083030168492,0.4805761676123964,1.0,0.4128522336769759,0.599009900990099,0.15237299645813746,0.6544537497022405,0.7796992846614827,0.22030071533851855,0.7160493827160495,0.37755432338148864,0.6224456766185114,0.6896554406202855,0.6000909750067189,0.5709217878261325,0.3632755719088747,1.0,0.2275734614706431,0.17448276262520945,0.8255172373747909,0.2709834054201127,0.6887757513297771,V,2.388062008385736,0.22289545834335034,-1.3386694496970333,0.0636665172861735,0.5058320389193157,1.181328016436177,-1.1941585192850923,0.8061609777570802,-0.4300629783507583,0.4421183258595667,0.6528889631402016,0.3576812703993253,0.3251456953956807,-0.5213796594799103,2.3409699791594627,-0.3146027656307053,-1.0484712130614582,1.0243278204810375,-1.0510216069247382,0.8296897231812427,1.4953679705227259,0.2853439889236889,-1.4198230571354291,-0.15690552010520828,0.5440306777795568,1.2709319598081752,-1.2754471671412841,0.8666239735595992,-0.5098030282496566,0.5194845418150048,0.7682586873497287,0.3863570978543899,0.33321979404190244,-0.553740524461225,1.5417026398051767,-0.23722151913215464,-1.2377750516237196,1.2275573719590855,-1.1029982621436398,0.9386167732641312,2.0954103135620366,0.19004968697886854,-1.3321272907289874,0.05983936073483734,0.5050569672858473,1.1815858249590827,-1.1940109994928565,0.7688548638633337,-0.4314527802420024,0.4413864133318012,0.6551591956143832,0.3603535560751651,0.3258650119918061,-0.5207777347867433,0.03304525292961389,-0.3370494835575804,-1.045728256415792,1.0269355911923757,-0.9762552733531429,0.8241112163054823,1.0,0,0,0,0,1
600,0.0034999269626371354,0.16862674942627398,0.07462686567164177,0.7586177484582647,0.06023433086160645,0.9264013149262972,0.07359868507370301,0.1758409785932722,0.4090931123067229,0.5909068876932771,0.5515033343409711,0.4961738419300193,0.26653649263862983,0.6793223728563229,0.0004895110217698583,0.1809077881063614,0.5486919965418495,0.4513080034581506,0.015243371697316082,0.4137931034482759,0.2162949311540292,0.0,0.7673267326732673,0.6622850539172903,0.0,0.4271140271904201,0.5728859728095801,0.4609053497942387,0.9941024435303654,0.005897556469634857,0.484922239899733,0.5214995563171967,0.24491678627615954,0.7698317465539992,0.014293461648216084,1.0,0.0,1.0,0.17885048825923391,0.5328796820426351,VCC,-0.3867278334730318,0.6653453456066125,0.7044832148437337,0.0433126249202587,-2.79630481928927,-0.2268945810379271,0.2499640253988186,-0.14811369313983774,1.691528052633135,-1.7205012903678798,-0.0911341404661302,0.06352106991291008,-1.001651216460571,1.0423975270116344,-1.7555743042016392,1.5819430137526405,-1.6036205002917974,1.5738658260602383,-1.5584745885821834,0.22970137343758654,-0.16706584477237954,0.8734411434707232,0.7339545519140265,-1.5997520801248195,-2.4147135871359513,-0.2603321509309669,0.27063978889839696,-0.20525059409637889,2.025834301306888,-2.0618764550819244,-0.07550141353302536,0.06744862203177121,-1.0359023754354464,1.1180969434025003,-2.1425528307547883,1.4986503039304349,-1.8853270352665596,1.862853497784709,-1.5865234716116032,0.22785354248586676,-0.0219912351697336,0.5331989926820083,0.7006142672385096,0.04349531056404972,-2.8005835266714163,-0.22723686578492955,0.2494045282953093,-0.1324308469546029,1.6943405758090735,-1.7184745133911188,-0.0867241049594094,0.0654657655375761,-1.0033172308729548,1.0423686470031668,0.0001698713058384394,1.6083155846060049,-1.5991812414899949,1.5762552046521916,-1.5628100080527612,0.21448055441934272,0.0,1,0,1,0,0
601,0.0034999269626371354,0.16905678860929413,0.14299470389985555,0.6610736139549683,0.2513284517861014,0.9423648722084472,0.05763512779155306,0.4204892966360856,0.32035277879267643,0.6796472212073236,0.5580125624084091,0.5144240706292261,0.5056922919951551,0.4214497693649851,0.03699071608120603,0.012607858852568708,0.6318820194105703,0.3681179805894296,0.021387318776014796,0.34482758620689663,0.2162949311540292,0.5,1.0,0.4799405411066864,0.2960409658466472,0.6217296577998521,0.3782703422001499,1.0,0.7361074346910201,0.2638925653089801,0.5076082079253772,0.5580967539117763,0.6507557331875035,0.3102833344603393,1.0,0.09243693347953952,0.1932883112181738,0.8067116887818264,0.2805234071738673,0.37188896996833176,VCG,-0.3867278334730318,1.6907032944454328,-0.0994100975402841,0.06749656401572972,-0.8959496329881321,0.4948387927736113,-0.4780593412059461,1.788805611871925,0.9058575928156816,-0.920248447524662,-0.008920510121248665,0.2018542496578576,0.6251330566212985,-0.7259334848968234,1.4043840720194545,-0.8802731520445489,-0.9958299031619688,0.9728456124780808,-1.0019779488387646,-0.40203828131299024,-0.16706584477237954,1.5870326167673503,-0.07890948311185396,0.15643547794372736,-0.9411020383567041,0.5539212529429534,-0.5353772970277381,1.874900212518442,0.9832485037561676,-0.9838268015553484,0.019136678625286056,0.2169155869199376,0.6517308792062726,-0.7723287551266635,1.5417026398051767,-0.9124482828767913,-1.1660903144626829,1.1574345988302273,-1.0551176387879548,-0.4872981841010042,-0.0219912351697336,1.440118348354298,-0.10202164301013428,0.06273160374484034,-0.8950714163875806,0.4946587158378211,-0.4786342548509049,1.761892840304892,0.9078898093126968,-0.9195791186957554,-0.0045109932998528566,0.2041893287770768,0.6264382585122242,-0.7255654250086383,0.0024317886260861693,-0.8721661331759957,-0.9932922861266336,0.9753870448676548,-0.923484050220935,-0.4150902389152896,1.0,1,0,0,1,0
602,0.002588703567580223,0.16889767411157666,0.11073663938372652,0.8891411994320053,0.3168310170883535,0.9430485360631096,0.056951463936890434,0.2477064220183486,0.2414016872160935,0.7585983127839067,0.5711718270573374,0.4939662644176279,0.2947668111360265,0.6526149597624196,0.008552882250843045,0.03393112872196576,0.7373049558007037,0.2626950441992962,0.034501916989786635,0.5490716180371353,0.1599814698721774,0.29656357388316146,1.0,0.9062795821311947,0.4189834663121612,0.6300643710375322,0.36993562896246734,0.654320987654321,0.5065727151043244,0.493427284895676,0.5534708899475291,0.5170726994400632,0.2928226399530577,0.7222371238129102,0.24973961565181785,0.24877257314147494,0.4975237066667422,0.5024762933332578,0.4975499316063067,0.8486691557268458,VCRA,-0.5345121368796012,1.3306715861389171,1.9166032025563893,0.058553938511514185,-0.3699246315439571,0.5286735671678621,-0.5128161219992418,0.6050985667075351,0.08846910881564303,-0.08410744919954066,0.15746125776234454,0.04662455935752567,-0.7953797460852143,0.8598121790157305,-0.6024730199575206,-0.23714077804034156,-0.009287573115020195,0.012829714118218071,-0.039589624505346144,1.4338121310486582,-0.4352407040059425,1.5870326167673503,1.8898756749017485,-0.5705694237302958,-0.4012521616734462,0.5905095627895336,-0.5723161333003858,0.6237605135707777,0.03405434299413245,-0.022053782044576288,0.2095591767901052,0.04925204541871955,-0.8269916430594045,0.9228099627421414,-0.5815178190619218,-0.14889292548060487,0.04020244135686801,-0.028260025798692683,-0.059639180416917875,1.6849172266908188,-0.19229236879123546,1.0834081851513566,1.9253380732700964,0.05586741438434995,-0.3695574494137117,0.5285088442616868,-0.5133728308780824,0.5773789075342507,0.0883082305028209,-0.0845467819188707,0.16168841653929955,0.048516456151866894,-0.7969710830095426,0.8600836206859049,0.000669544645744045,-0.262372331962762,-0.010262525544464685,0.012915838164505124,0.013304683199126605,1.449367716793723,1.0,0,0,1,0,0
603,0.00877106700971087,0.16860524746712294,0.045739046701974005,0.4123912143358863,0.2375833762983379,0.9423914558970662,0.0576085441029339,0.36544342507645255,0.32791309000395463,0.6720869099960454,0.4780387481440558,0.4546099116881418,0.548677886456636,0.4290873406918441,0.07097220584144295,0.016936958619955256,0.7956679012752308,0.20433209872476893,0.04723641497200201,0.4137931034482759,0.5420505499872857,0.0,0.4702970297029703,0.015065115905379456,0.27024267929473433,0.6220537460486728,0.3779462539513279,0.97119341563786,0.7580875476852222,0.241912452314778,0.2288833922493445,0.4381513751552023,0.7237007691663248,0.3238940621141901,1.0,0.1241765580980901,0.665950753038103,0.3340492469618968,0.7082863790690956,0.5328796820426351,VG,0.3311557082031431,-0.19846609683796196,-1.7845527433709707,0.04210220391407336,-1.0133017474888724,0.4961496848121666,-0.4794049134505068,1.4841540465118783,0.977868357117102,-0.993963230346673,-1.0149512052277965,-0.2607223072532545,0.891692281533578,-0.6733782129175493,2.092726240575427,-0.7353655247650639,0.6589430053591196,-0.6433288128340062,0.6642198115691282,0.22970137343758654,0.8391133508288388,-0.21524080008236088,-1.9322270965000052,-1.5997520801248195,-1.0590903322250187,0.5553413514088148,-0.5368095768746867,1.7798394688426484,1.073018768215534,-1.0758030525460291,-1.1660334872856235,-0.2795546573708548,0.9377690544088771,-0.7161692785320146,1.5417026398051767,-0.7340289043230779,0.7427900817369829,-0.7329482831510657,0.7672991451838044,0.22785354248586676,0.509006919677937,-0.1419370280882525,-1.7782242813506968,0.04248623304623463,-1.0123748547684497,0.4959701903163517,-0.4799791544516082,1.4390781850200691,0.9800569631863548,-0.9931709552874636,-1.0147191646711922,-0.25994335898485954,0.8932964873043008,-0.6729433276982458,0.004537563493829345,-0.7367298225787283,0.6570505122844211,-0.644931797851476,0.6222017080711963,0.21448055441934272,1.0,0,0,0,1,0
604,0.0012449920845228385,0.16879876509948202,0.13529128550794414,0.4065276684377556,0.3440164851497751,0.9535358128293272,0.046464187170672966,0.2110091743119266,0.2559065106396474,0.7440934893603527,0.5661858844690578,0.3415100146924743,0.6385235652029659,0.4348516575527427,0.01481163154567109,0.010321463291947162,0.7891705832381253,0.21082941676187456,0.045490076356994036,0.3405172413793104,0.07694031335050391,0.17010309278350516,1.0,0.004104073239086348,0.4700081766326538,0.7579173266889185,0.24208267331108346,0.5555555555555556,0.5487426270168214,0.451257372983179,0.5360938779633835,0.2113520650480934,0.8761657135459003,0.3341665091456549,0.4324917683775699,0.07567378623808474,0.6472004299105176,0.3527995700894829,0.6793871483096398,0.3618270504636877,VIAC,-0.7671587086351752,1.6191875965057445,-1.818362283258816,0.05299179429543549,-0.16646850995777854,1.0807855472624472,-1.087850900429131,0.2459746780072021,0.2481842656385472,-0.2470892369596714,0.09439285853182816,-1.2143850035013308,1.427260491584556,-0.6337208467923604,0.059511930901364175,-0.9600808388579446,0.5798083108244461,-0.5650495598116215,0.5788401186175217,-0.44195132229241263,-0.9128511670807312,1.5870326167673503,-1.9717739570102502,-1.014218451923917,-0.18720455392687704,1.1691297374967482,-1.1680526639439928,0.21423565089119104,0.21012744477666145,-0.19891637424736786,0.13754951251233066,-1.2762517432276044,1.5214501999854166,-0.6737915265323051,0.19931973416539767,-1.0124575859540892,0.6634314094108115,-0.65253095983577,0.6606585102392933,-0.531323909261435,-0.5961271928794502,1.362900646737448,-1.8122658752109948,0.05143241517346262,-0.16637688265936304,1.08096304496492,-1.0878565818756245,0.2387582562311797,0.24846609686789356,-0.24736593676030186,0.09871758596039946,-1.2175540483191316,1.4284527891341825,-0.633238612536487,0.001057388647332701,-0.9462979839588068,0.577934812893057,-0.5664930899981258,0.5501640407447896,-0.4544386679844094,1.0,0,0,0,0,1
605,0.004677780730560052,0.16905678860929413,0.3933558016369764,0.9694449795657428,0.25887023506771345,0.8978452881675617,0.1021547118324383,0.17737003058103976,0.2802822273073989,0.7197177726926011,0.528060035403224,0.5975788527923583,0.13757741871766438,0.7231854173863337,0.01282062731086503,0.043943585738124485,0.6414204472450447,0.3585795527549553,0.02226762063730155,0.4137931034482759,0.2890861071877258,0.5,1.0,1.0,0.31019622358856824,0.07898052178650339,0.9210194782134936,0.4650205761316872,0.6196102132443004,0.38038978675569934,0.4032176315180096,0.7248471023000489,0.02607779138009525,0.8479989973222146,0.37435550299023856,0.32218082064742243,0.2208148387798792,0.7791851612201213,0.2950910554000897,0.5328796820426351,VITC,-0.2068763878654555,2.3198406988318365,2.7437521818919093,0.06749656401572972,-0.8326339994407687,-1.2381385216982497,1.2268368840910464,-0.1298485942641817,0.5065618747070281,-0.5113248486387598,-0.3867491762567172,0.8032406188090325,-2.002044938773428,1.3420055802810067,-0.13266484305830198,0.010592546328015356,-0.9171351487168926,0.8960054832864857,-0.9282879566646792,0.22970137343758654,0.12740117107424506,1.5870326167673503,2.3535911906483977,0.15643547794372736,-0.8770897328636705,-1.5186859600348233,1.4967764352151292,-0.1864136760368821,0.5042631420530561,-0.4959741824037136,-0.4188910776209188,0.8774885136004765,-2.031339599065837,1.4386029184267102,-0.020647810940310526,0.12785883900595746,-1.060527131652455,1.0541789722505617,-0.9827454113781012,0.22785354248586676,0.1437486145452274,2.8364218022426684,2.7727637571996486,0.06273160374484034,-0.8317940176235639,-1.2381186480112825,1.2274568853521235,-0.11515936088224395,0.5075704138017184,-0.511276633283543,-0.38283287915214503,0.8060917988867231,-2.0001575954891897,1.341350835135482,0.0009340095162585015,-0.021110239156981712,-0.9149091759242152,0.8984276756800361,-0.8453117959055665,0.21448055441934272,0.0,0,0,0,0,1
606,0.0036861217212465327,0.16933201368642706,0.025036109773712085,0.6299194806746723,0.483575898463301,0.8810011809410031,0.11899881905899695,0.13914373088685014,0.19851657940663167,0.8014834205933684,0.459243678999992,0.4700301353727371,0.423216946610038,0.5429805281585137,0.008731194668503472,0.04753045647754122,0.7956550824560784,0.20434491754392148,0.04723286670707478,0.5237068965517242,0.2278017377030195,0.8518900343642613,0.25742574257425743,0.42170243910332905,0.7319488068521411,0.0,1.0,0.3621399176954733,0.3818927265326446,0.6181072734673556,0.16337879888980922,0.4690735615255176,0.5107979842752691,0.5268603049021789,0.2549462434699516,0.3484786508988785,0.6659137597741367,0.3340862402258639,0.7082276607162822,0.7894586294110562,VLCM,-0.3574763783017045,-1.1025722463268637,-0.33854830726970797,0.082949844951116,0.7620707046596645,-1.69919876039764,1.6556720486517995,-0.6210277272384931,-0.4118541170465493,0.42373144985928995,-1.2500777271033798,-0.13890022292650406,0.09320870478928364,0.1089823709531664,-0.5811221471727455,0.09214728538693567,0.658785664938513,-0.6431729915711525,0.664049587542684,1.2113809719718205,-0.1168959001707636,-1.166663692687469,-0.3288456086767799,1.4478834479341318,0.8335508181307334,-1.767272574481204,1.7447370607172892,-0.675221724371108,-0.4913829423028592,0.5012645029421376,-1.4523762666887934,-0.14971439335616984,0.08934469774307313,0.11999736602900404,-0.5552331802219465,0.2172137449073429,0.7426332367384509,-0.7327891099800259,0.7670844593877596,1.4065844516850192,0.007487800391713505,-0.943454573259328,-0.3396158303378393,0.07369428073405647,0.7611066628114079,-1.6987501033690453,1.6571839175767618,-0.5849149587391892,-0.413209137779952,0.423003233603364,-1.2521714648605835,-0.13764966212816362,0.0933746381452788,0.10985278471936166,0.0006805943616442357,0.059154432820965025,0.6568931836907038,-0.6447756744833559,0.6220583910575012,1.2178277875400638,0.0,0,1,1,0,0
607,0.0008720811046508405,0.16902883606239782,0.1516610495907559,0.6012696862959774,0.1802378450377905,0.9408579883886948,0.059142011611305285,0.20489296636085627,0.3862588762925127,0.6137411237074872,0.6031796771110706,0.4117295768111193,0.3818442471609858,0.634775037460009,0.004972054301362093,0.017112573923952257,0.7486645593284016,0.2513354406715983,0.036539612917497806,0.30721003134796243,0.05389447394326659,0.4642611683848797,1.0,0.3681458329095394,0.1626102076325502,0.6033588686547429,0.3966411313452576,0.5390946502057614,0.9277164081274968,0.07228359187250333,0.6650246802534816,0.3521634067696693,0.44058997418118,0.6904450378954836,0.14518134282741266,0.1254641153560977,0.5303058847176234,0.4696941152823762,0.5312706798772598,0.2840758542914389,VLRX,-0.834997633431073,1.762372184071518,-0.5511358063880497,0.06592602389225205,-1.5319844231078137,0.42115435097175774,-0.4025606773545573,0.18117994552496816,1.5012027756880717,-1.5278062753120878,0.5631332886452062,-0.6094132452026877,-0.18454030531428825,0.7377810012504911,-1.0667764335397476,-0.7296532407110305,0.1134459446370552,-0.10697736970326817,0.08656677487487949,-0.7521371745733609,-1.0664958203350052,1.5870326167673503,-0.5544090232037694,0.027601659494564845,-1.571104780142644,0.4737689913787645,-0.4547189137448429,0.14327949931252115,1.7598001248162798,-1.7848147500864733,0.6679285037381731,-0.6478548453311405,-0.20006465268261145,0.7923034432106624,-1.1746098877604796,-0.7270768748403921,0.17511129287354832,-0.16242520767623214,0.0808715998842262,-0.8687382378490185,-0.7868287456056251,1.5221157780802277,-0.5505085610785458,0.06155554742305616,-1.5312743285872823,0.4209431561051212,-0.4031691842112291,0.17783964396133606,1.5040575761812522,-1.526093624659244,0.5659131209237221,-0.6101101612928569,-0.18505759057800814,0.7382191528946555,0.0004476468550664668,-0.7313684571740849,0.11218243096754706,-0.10724374846907724,0.12564184963505212,-0.7584952283115174,1.0,0,0,1,0,0
608,0.036192930230969485,0.16890842509115214,0.07366393837265285,0.8373059175397228,0.549963891187867,0.9512130749780514,0.04878692502194863,0.2415902140672783,0.16634460547504026,0.8336553945249597,0.5049354306282821,0.31088841984435944,0.7361276088027222,0.3621837379753411,0.0293264474958788,0.16229542186335924,0.5696297007481661,0.430370299251834,0.01657254469807746,0.3771551724137932,1.0,0.3103092783505155,0.7574257425742574,0.8093810933478521,0.8565531759907024,0.7296002615337791,0.2703997384662209,0.6378600823045268,0.2883590607216377,0.7116409392783623,0.3226237363441273,0.14994655743566926,1.0,0.2046668003754426,0.85631667913259,1.0,0.013637094563014427,0.9863629054369856,0.20084626670571007,0.4473533662531615,VM,1.946906538780352,0.6422412926399721,1.4160099630200351,0.059158370853339866,1.1458250262339582,0.952978882795884,-0.953421261809552,0.5485821826768676,-0.8172343706097931,0.8311481133941471,-0.6776002827483533,-1.4925708145035974,1.9789043729314624,-1.134157493651298,1.0697476835386677,1.4836957063513652,-1.46328091995985,1.4334448703674016,-1.4315461795893092,-0.10432050423782302,1.4953679705227259,0.8406834905655002,1.4217812335124569,-0.5219488536404014,1.2798542494026373,1.0381808970489594,-1.0311375219797876,0.5573553768028199,-0.8906773952470681,0.8942284592489878,-0.7617271840973336,-1.5612635532948496,1.9826000690870704,-1.2085178706152542,1.29853371173098,1.4986503039304349,-1.8359018849979232,1.8141520113542209,-1.4674500684827665,-0.15455049770337675,1.3610852170128875,0.5151443807867296,1.4172021004069566,0.056342694225682714,1.1448825995240866,0.9530621330049563,-0.9535978255300088,0.5238774557247199,-0.8191542094254212,0.8304589905746478,-0.6749382200765569,-1.4965891594464733,1.9776159574662109,-1.1344645724878268,0.001956846995201558,1.5014525354044703,-1.4591452263790765,1.4360829519040963,-1.4084484062585396,-0.11997768998613592,1.0,0,0,0,1,0
609,0.0034999269626371354,0.16768066322362962,0.04525758305247954,0.6533762535138833,0.38060008777180543,0.9479937013105808,0.05200629868941917,0.17737003058103976,0.2664850439230513,0.7335149560769487,0.7375139668050427,0.3585781632053151,0.2568010955978794,0.8069189391271894,0.008475815593619686,0.046204656672302,0.7400699177245438,0.25993008227545605,0.03498227382467281,0.2785145888594165,0.2162949311540292,0.0,0.4653465346534654,0.4655514499870167,0.5386723512590255,0.690352089877031,0.3096479101229703,0.4650205761316872,0.5794976251093977,0.4205023748906025,1.0000000000000002,0.2455788363391959,0.22839616125509546,0.997218443025421,0.2474893102237693,0.3387582955366264,0.5055029881504867,0.4944970118495136,0.5054991018868906,0.21709020835842446,VNDA,-0.3867278334730318,-0.21635142693861045,-0.15927394829872107,-0.010056451025393608,0.09484284377751533,0.7811219905357185,-0.7739070158785162,-0.1298485942641817,0.3618234841867871,-0.3632334879594149,2.280312101410757,-1.0632345529402316,-1.073779881599189,1.9130742632669715,-0.6117502637051159,0.06242093699994849,0.02027114744388042,-0.016002055398255378,-0.009341166615908291,-1.0219431750563661,-0.16706584477237954,-0.2355026676265773,-0.1411079497308094,-1.5997520801248195,0.09244522732240723,0.8593043165225941,-0.8461879732640526,-0.1864136760368821,0.3380420534298999,-0.3278587388118807,2.007909369321209,-1.1204057707091597,-1.1086387313168773,2.0497047518612717,-0.5929642545252743,0.18473778747759967,0.07295577275421132,-0.06079010319601962,-0.02620873676316314,-1.1553607428215915,-0.0219912351697336,-0.15636101174746506,-0.16154229135665835,-0.0032944583024363326,0.09456736671412977,0.7810926075668234,-0.774271827895779,-0.11515936088224395,0.362425847422264,-0.36337612648851497,2.2619598301128843,-1.065842444258054,-1.075422636926706,1.910764090763212,0.0006647689566536912,0.029848857803033764,0.0192223231486886,-0.01600162779649938,0.04040308423079901,-1.020452240806817,1.0,1,0,1,0,0
610,0.05287458568977417,0.16911699409491696,0.05922002888781897,0.7580349574670675,0.4758525869928101,0.9397495325591664,0.06025046744083357,0.1819571865443425,0.13719100230506318,0.8628089976949369,0.632303812725599,0.5267916949479348,0.24101889383918235,0.6789723937903585,0.09283487084411468,0.07872246052754006,0.8554527065755364,0.14454729342446346,0.0700701077958389,0.4137931034482759,1.0,0.5769759450171822,0.6089108910891089,0.6611956112777979,0.7174528368137967,0.5898454125713943,0.4101545874286059,0.477366255144033,0.20360071229435284,0.7963992877056469,0.7665281461760951,0.5828975604346547,0.20161432214048736,0.7692080574848523,1.0,0.5771688065533284,0.8384810818751252,0.16151891812487526,1.0,0.5328796820426351,VNTV,2.2142320001482854,0.2520797960837445,0.6994266778626953,0.07087859775911101,0.7152150784576274,0.3677266981845345,-0.3479837493553592,-0.07569833475943619,-1.209198812029668,1.220766723292904,0.9334413310496804,0.29425143868839104,-1.191822601220936,1.0400056810101923,2.2329607894787147,0.6694049559954701,1.4470474289063286,-1.4344852383005748,1.5298630406633418,0.22970137343758654,1.4953679705227259,0.32189496327825795,0.7289651608672881,0.4354539789355761,0.7801233795319622,0.4152434112521224,-0.3960415830298513,-0.1302412114083716,-1.2566444633226777,1.2505865741415991,1.0794532963197931,0.31724576203341553,-1.2273327248494956,1.1155385444829702,1.5417026398051767,0.8307676747023633,1.4858203894979976,-1.4991186963031402,1.7453977356263444,0.22785354248586676,1.5954599911923912,0.21268078789796133,0.6955439433771295,0.0652150266398842,0.7142755918118567,0.3674949450989825,-0.3486114631153345,-0.06401231953802848,-1.2111455741625157,1.220365364829274,0.9336835796796628,0.29680082775462857,-1.1933645753505873,1.039981130876913,0.005892355494690505,0.6401379550807721,1.4464869477684914,-1.4366050249719144,1.3517455548404749,0.21448055441934272,1.0,0,1,0,0,1
