,C7_imputed_normalized,C1_normalized,C4_normalized,C3_imputed_normalized,words_per_sentence_normalized,real_word_per_normalized,non_real_word_per_normalized,short_sentences_normalized,short_sentences_per_normalized,long_sentences_per_normalized,long_words_per_normalized,pos_words_percent_normalized,neg_words_percent_normalized,uncertain_words_percent_normalized,total_shares_normalized,sales_per_share_normalized,outstanding_share_per_normalized,offering_share_per_normalized,C5_prime_normalized,C6_prime_normalized,C7_imputed_iqr_standardized_normalized,C1_iqr_standardized_normalized,C4_iqr_standardized_normalized,C3_imputed_iqr_standardized_normalized,words_per_sentence_iqr_standardized_normalized,real_word_per_iqr_standardized_normalized,non_real_word_per_iqr_standardized_normalized,short_sentences_iqr_standardized_normalized,short_sentences_per_iqr_standardized_normalized,long_sentences_per_iqr_standardized_normalized,long_words_per_iqr_standardized_normalized,pos_words_percent_iqr_standardized_normalized,neg_words_percent_iqr_standardized_normalized,uncertain_words_percent_iqr_standardized_normalized,total_shares_iqr_standardized_normalized,sales_per_share_iqr_standardized_normalized,outstanding_share_per_iqr_standardized_normalized,offering_share_per_iqr_standardized_normalized,C5_prime_iqr_standardized_normalized,C6_prime_iqr_standardized_normalized,I1_normalized
515,-0.5692087723950187,-0.8654645627755005,-0.2631128024526598,0.07293153030773945,-1.6952907552557124,1.1209645904745396,-1.1302752637657365,0.19751943945644454,1.692799431699001,-1.72178475031494,1.0600237158484025,-1.9077567418471766,-0.0629419375066243,1.4594780163801935,0.432942775757525,-0.7763634814224427,0.15241942323458835,-0.14507583723484144,0.12693377958849297,0.7093756579706016,-0.50196205957309,-0.9294918296684475,-0.24957727688310646,0.6058482707667493,-1.7293739959466208,1.2099387821745644,-1.2110003217958558,0.16109448946128727,2.0276428613491637,-2.0637643761849485,1.2187014767597208,-1.9827275775227964,-0.07370841393846378,1.5642885632375945,0.614268899961648,-0.7841032096464544,0.21736144698287985,-0.20454154581722744,0.12645287441637545,0.7936465368294525,SIRF
516,-0.3867278334730318,-0.6245351752744125,0.05707518098805068,0.060004527208227576,-0.34243353685037925,0.34366109680521506,-0.3234461521229487,-0.49628538323892835,0.6948157562363774,-0.704104425350701,0.3564492844996653,-1.0740925499665874,-0.40640351635681304,1.2790880726630205,-0.32503484419123735,-0.14647285792475395,0.49499772677690923,-0.48135169644179165,0.48788588770475183,0.22970137343758656,-0.16706584477237957,-0.6803848113945585,0.08254404378849921,-0.45375359873342486,-0.37251046411802885,0.3887683502960616,-0.3695558505370288,-0.5543851696892447,0.7262313715962909,-0.7214337282067359,0.43541908777040594,-1.1316254428603436,-0.4292505793863116,1.371291010547569,-0.2460534219921383,-0.04662468438158208,0.5773067907151164,-0.5655199165559053,0.5492409575511189,0.22785354248586673,SIRT
517,0.4290087321572277,1.0021492087246824,0.994435868574116,0.07438045674136375,1.3157267719559873,-0.6458623622523517,0.6608062397449709,-1.1936199024660696,-1.1644780236367471,1.1765484757243836,0.16722964091644016,-0.26417659798483956,0.7012622977753605,-0.4560943723411907,-0.951693600276898,1.5224512266372208,-2.84254873734563,2.9442377179644144,-2.7121957500870626,0.22970137343758656,0.94622862133606,1.3850130104092133,1.0176072501959734,0.7265645665797891,1.482723230775563,-0.7645659037381201,0.7606196011357155,-1.2052876968623323,-1.215827404736808,1.2110280607056356,0.22069392708862648,-0.2832272154017386,0.7331289262528549,-0.48397227303228957,-1.023579592797849,1.4986503039304349,-1.8853270352665594,1.862853497784709,-2.6270659512890733,0.22785354248586673,SLCA
518,-0.9048757171367545,-0.402737425702517,0.28352058623685866,0.06459695166490544,-0.13155767026129325,0.2842638349295677,-0.2630054480089053,0.029768194190221847,0.2991896287984109,-0.2992026667333359,0.2114526558171283,-0.8132272596519159,0.4880334753397823,0.170899173241822,-0.9450304498130666,-1.019067966741946,-0.7995913206868651,0.7814510312993873,-0.817337576249724,1.1037514622490814,-1.2322536339494505,-0.4426086183681417,0.3133506353945535,-0.0810499794227505,-0.15015918506511827,0.3231207169561577,-0.30403161725744116,-0.019389635322904882,0.267263629086116,-0.2564649011911573,0.2710411019304245,-0.860978314965047,0.5057266599105519,0.18618679317149378,-1.014920023685542,-1.087201050884164,-0.9062684528512188,0.903255779725602,-0.8727595845375958,1.2733896759626666,SLRY
519,-0.3127597494406358,0.9747198194104368,0.34901134672680445,0.06979161498310517,-1.2298913947123258,-0.6590496454280068,0.6735970470189537,0.09804416658748497,1.2362466392535523,-1.2580684050336748,-0.3010491803504025,-1.2178437497570833,-0.8122973561430152,1.768903251212121,-0.07949267652418715,-0.18193222246086832,0.14998121538113143,-0.1426915441835971,0.12440408912586252,0.6071887723447983,-0.041956876509036296,1.3406248150652684,0.37949598032458576,0.3455452396403312,-1.2747096414340944,-0.7808309965326349,0.7763941512946371,0.05343228909955384,1.4042811430142887,-1.4166299434346217,-0.3188308330417431,-1.2798095266248963,-0.8441768439479043,1.8954015086131197,0.040708949182606924,-0.08648072846544526,0.2147264012440833,-0.20191340414952608,0.12358723240670069,0.671478078923764,SMA
520,-0.0545029806157951,-0.6668680587262881,-1.4234025562284136,0.08753387079915015,-0.2479544747468146,-0.7495682737194248,0.7611626124883877,0.13158886394779828,0.8080077324525016,-0.8200440796546286,-1.3354978837315896,-0.5786729987315548,2.013127329562608,-1.7953942498924063,-0.6396588417384601,0.6502207603526919,-0.7248760771128201,0.7087392567723398,-0.746234057651566,0.6071887723447983,0.3526117728112699,-0.7248053078905602,-1.5159022150499601,1.8386600974624134,-0.2733069045733238,-0.8931304138191268,0.8853343205276267,0.08952677362756423,0.8629750793658112,-0.8608625022134438,-1.5573841806221598,-0.6155769403698803,1.9826000690870704,-1.9149978635010159,-0.6274919523508371,0.8107672363382225,-0.8102466510521915,0.8092557273154957,-0.8015963941987866,0.671478078923764,SMBI
521,0.45395715832236044,0.4448068840355611,0.08339821831813064,0.07462192819522719,-0.574586520289052,-0.8977044092014025,0.9035945623261895,0.6466628138993297,0.7020776040057606,-0.711542606048366,-0.18986048863769556,-1.4847096771083181,0.5142076721310508,0.5864564148797587,-0.20725509709063225,0.9240331970298606,-0.09714671332658059,0.09845473479463417,-0.12899274936876226,-1.0625317988713372,0.9726043740265016,0.5706392125896042,0.10954393993481272,0.746718667713089,-0.6135221617199555,-1.0793717877200446,1.0662829933977835,0.6731015046007978,0.7349288244152049,-0.7302899628819374,-0.18963631137183637,-1.5532401237205036,0.5335433421594716,0.630483939767557,-0.10739475030826337,1.095281142494012,-0.05816418407978307,0.06928136938709537,-0.1575351316907213,-1.1979222875594784,SMCI
522,-0.9713699340831299,-0.21635142693861045,0.5579316344771957,0.06846295247305477,0.5264704352036345,1.4549026904383018,-1.4858857821441374,-1.4756037634493102,-1.1034010973111632,1.1160572454883162,-0.020000534275839834,-2.2123380679985414,0.25542932002711743,1.3071963782990355,0.038657930814197786,-1.3020410567475607,-0.28435509193232766,0.2806106439978092,-0.31697003877668534,-0.41480482546950453,-1.3974558929263081,-0.2355026676265773,0.5887396489238574,0.23594407639095438,0.5671132747027613,1.5427133783576876,-1.5666027395306048,-1.4534037953012495,-1.159701038867237,1.1565546665575215,0.006403490475983011,-2.289368130853244,0.2597001005985523,1.4013621190568832,0.17568324954807985,-1.4560104915592493,-0.27303884571930354,0.2816224410829274,-0.35921609051452563,-0.5013952602828371,SN
523,-0.675038145367739,-0.16309238595534473,-1.3107194858895845,0.07377675775091083,-0.7280607342885425,0.09613752855263617,-0.07271722237224755,-0.11169151897060278,0.7580659377611711,-0.7688909936300268,0.19873371455035432,0.3316647542303227,-1.0214009914391515,0.8522626795393555,-0.4261693467518977,-0.6286668782732016,-0.18031126948751602,0.17941665811012042,-0.2129210806217664,-0.852068862293281,-0.7149928472792628,-0.1749541188535806,-1.38826160757078,0.6762225676559243,-0.7708072114705246,0.11229881370763425,-0.09493442958177423,-0.1676333576984677,0.8023307953375124,-0.798977854388856,0.25657110497273333,0.35798680691551266,-1.055834544112195,0.9147358160604104,-0.3668497717949656,-0.6051580440718212,-0.15271032184300942,0.162829026884607,-0.24825114074389107,-0.975646959974287,SNCR
524,-0.9403619597197396,-0.5828343265817602,-0.4451870182937523,-0.054256777004364404,-0.9026222890004044,-0.3513367311969677,0.3728977506033405,-1.3967199124993603,0.093961690230736,-0.08970668284753087,2.823439230812431,3.101474113873909,-2.4505760318823917,-0.5474089968897089,-0.4607723448981812,-1.2073799084667711,0.22458736496683895,-0.2157003472816673,0.20206771958978045,-0.18191006144820251,-1.3194844616570294,-0.6363385570667134,-0.4415876573042894,-1.5997520801248195,-0.947833520366401,-0.4075867244516487,0.4140845185373514,-1.3847651854381469,0.04003934245887976,-0.02805356206566849,2.007909369321209,1.903548075668924,-2.1550201567359943,-0.581556696824315,-0.40856383801436214,-1.3306927354818363,0.29487006160601115,-0.28193532418366357,0.2121404957165243,-0.24200710244040338,SNMX
525,-0.3867278334730318,-0.7755326624205325,-0.6925666705488835,0.06749656401572972,0.5360198696051437,0.9628069946626968,-0.9637305971564013,-0.49628538323892835,0.057901183915863734,-0.05295404189709337,1.0038881826096167,-0.016088217606961074,-0.1548305966172841,0.2733677641442624,-0.11973806943786218,-0.27252305233267843,1.3077421392478223,-1.292929403734995,1.3764856965465881,-1.5953129631485958,-0.16706584477237957,-0.8375332938937808,-0.7062973100042962,0.15643547794372736,0.5778073507105668,1.048312775632961,-1.0416836021196751,-0.5543851696892447,0.0008356302500340587,0.011231395316307334,1.1570361334891897,-0.018174130545517184,-0.16924175668086835,0.2957315823470774,-0.0056950483771693265,-0.18912688520335735,1.3602411131863148,-1.367750073246116,1.7453977356263444,-1.742949100771426,SNTA
526,-0.6416402088721532,2.0881774474389005,1.1243399301640604,0.06592602389225205,-0.8456244636118357,-0.1612296030349755,0.18478692819684928,1.237185638898194,1.0299636277332358,-1.047268935309248,0.12403948961417839,1.2671453905881376,-1.0932854914068746,0.13180542378431312,2.0329416653704637,-1.1904886027333397,0.527738736374179,-0.5136398544282296,0.522928845792987,0.22970137343758656,-0.6461708559066156,1.5870326167673503,1.1431652816312712,0.027601659494564845,-0.8902436834916057,-0.18347053628306068,0.1955736287708246,1.4277607044932872,1.1386413758613902,-1.1431437025701994,0.17142502228302395,1.400161424310252,-1.1282811649224322,0.14439507000029445,1.5417026398051767,-1.3085403654118803,0.6106889014699295,-0.5992139774292432,0.5919110563383463,0.22785354248586673,SOLR
527,-0.3867278334730318,-0.9347205790420289,-0.3298158501853842,-0.4010855975874256,-0.1865036553269338,0.9720240186841759,-0.9734031763046679,-2.3555355666512687,0.39216050345635606,-0.394260055963566,0.4031718645124793,0.9910342803696857,-0.2797073261376953,-0.4162065304785633,-0.8255220406480746,0.2503629187810068,-0.07950734938937451,0.08127215520444599,-0.11110420673198527,0.22970137343758656,-0.16706584477237957,-0.9995309691130613,-0.3196490525937607,-1.5997520801248195,-0.20842197185018588,1.0578052014873867,-1.0515711655480073,-2.183979614100526,0.3725713518652612,-0.3627299700863675,0.48816259086474906,1.087617530336846,-0.29858524714920004,-0.44134447788889464,-0.8611346741605647,0.38837637783786616,-0.03829202581372394,0.04959406979491595,-0.13805385449269358,0.22785354248586673,SOMX
528,-0.6073599150677538,-0.3265089662606483,-0.7896320084961145,0.06701334185302574,0.1271236284477647,1.7343734208671602,-1.7876068847843865,0.012447854954395017,0.14881051397227124,-0.1456438174378937,0.4816458648966527,0.5872111807790006,-0.5657925350340739,0.20935818565875156,1.4853667961008283,-1.067989600791855,1.3344489572117721,-1.3200055442069372,1.4059461919619072,2.373165030482635,-0.5770739212122746,-0.3587701909852046,-0.8114062130912388,0.1167455166882121,0.12737951986117552,1.81281216156512,-1.8630463572028864,-0.0377287281705231,0.10007694014643598,-0.08828660944800164,0.5765074825246181,0.6380978235817975,-0.5928453118778263,0.22730090153642618,1.5417026398051767,-1.149734437928886,1.384494197236691,-1.3930556327333534,1.7453977356263444,2.406366257900186,SPLK
529,-0.9320254244783743,-0.6036063762120754,1.9555517800581002,0.058191265127427325,-0.5632822765048726,0.9083040976876743,-0.9066180389364843,0.38642250435817566,0.27320176683055236,-0.27264671474488233,0.5773055297750531,-0.7073549555065581,0.2668304953324875,0.3360635733358851,0.7786661266346159,-1.2761907650572641,1.5782998893991491,-1.5686125133127693,1.6733172810256638,0.5408952640415571,-1.2988020545378984,-0.6583152709099841,1.925784978411501,-0.5997053099113638,-0.6018742809525853,0.9919932711186147,-0.9831593810424913,0.37098870579574433,0.23809623498136828,-0.22707754060388205,0.6837958596995277,-0.7504597596296573,0.2717105226721119,0.3627603050737228,0.9877399038896078,-1.4215889586091146,1.6020938361855985,-1.6215283717355373,1.7453977356263444,0.592694003978972,SPWR
530,-0.7794704858228606,0.8488093802849348,1.6615710255444078,0.08198457305238638,-0.5985024115446925,0.6603485399588512,-0.6486113519722886,1.2476943859339358,0.6324810209722116,-0.6402591204808771,-0.2795368617526054,-0.4950302216357907,0.14718135524937367,0.31289375609828685,-0.6622903641847354,-0.7607269569381898,-0.22294230024966433,0.2208909922765411,-0.2556814495055614,-0.2807160359501243,-0.9402210704440696,1.143540400415841,1.6529468996673367,1.3660226014745354,-0.6381362312969571,0.7316243302980322,-0.7155263130665169,1.4422387274373978,0.6519913727621485,-0.6459053912180326,-0.29378015485864806,-0.5275673894498403,0.14591375744972454,0.3379889221254272,-0.6555950538305781,-0.7649678714109186,-0.2017338177198962,0.21126117896993735,-0.2940490662186578,-0.35262624539939363,SQI
531,-0.1623839018149021,-0.3834660376460552,-0.8351759892275558,0.06701334185302574,0.2368441227944232,1.847661420691265,-1.9109764837488463,0.7409881914107789,-0.106255351160318,0.11409316992076136,1.1704280540135124,1.570791863679363,-1.2207069750931054,-0.027483737322687673,1.004545535802988,-0.5379811501928553,0.8698255569749771,-0.8528659859551718,0.8938578871549481,1.33813130958934,0.19533505377596302,-0.4215216975771924,-0.8609714756175554,0.1167455166882121,0.246782992588513,1.920227159118855,-1.9831033353595853,0.7867240226007323,-0.17500269123109008,0.1869775631024946,1.3395822845007774,1.7490789640509505,-1.2563125403679298,-0.025877546521621535,1.2289527830979738,-0.4972209697990343,0.9497540944208877,-0.9438410976778149,1.0651700918301967,1.5646837826527933,SREV
532,-0.8407803579560622,-0.3834660376460552,-1.6323871615741359,0.06834215798943116,-0.4708358672465248,0.1493052406850648,-0.12631964504590698,-0.33688193135407124,-0.23844120321807083,0.24825891818520043,-0.5517854293022588,0.665689984740701,-0.18454030531428822,-0.23740864883781929,-0.9058126161192631,-0.826952699851971,-0.28946810694615244,0.2855814589920074,-0.3220562596468061,-0.15232937142168568,-1.079918525443055,-0.4215216975771924,-1.755456887325248,0.2259961723224545,-0.5062849446950097,0.17233270778661075,-0.15428380943402994,-0.3968069708657132,-0.3135569012277364,0.32492448302806315,-0.6127968328194929,0.7247814020549258,-0.20006465268261145,-0.25025518520180934,-0.9641362097732915,-0.8463295521230698,-0.2790124299949436,0.287512653910734,-0.3645995997641251,-0.20872584060514882,SRVY
533,0.3376756089264645,-0.42215356346799954,0.3768593218577504,0.07124090440651139,1.020708163233225,0.17056863423265028,-0.14779579591143255,-0.49628538323892835,-1.080586533838348,1.0934320217399354,0.9185362965042911,0.9893118354167945,-0.6864597642986721,-0.01111767576994612,1.0553070160559006,-0.0851958832254644,1.211751976895405,-1.195848417290866,1.2704913146928944,0.6071887723447983,0.8464370082691073,-0.4637814868020988,0.40754140612277373,0.4654700315810954,1.1325831357448393,0.1962417203913749,-0.1779613924359822,-0.5543851696892447,-1.138621672027288,1.1360730257576654,1.0630101832881076,1.0856814080139552,-0.7161257904052284,-0.008383688305553368,1.2831175049853443,0.02183869184891147,1.2723565094441494,-1.2763064280503231,1.596875464001199,0.671478078923764,SSNC
